"","regspp","region","spp","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011"
"268","AFSC_GOA_Trichodontrichodon","AFSC_GOA","Trichodontrichodon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-152.192256250703,NA,NA,-149.284937330464,NA,NA,-148.906651663746,NA,NA,-149.468790323605,NA,NA,-153.280732296304,NA,NA,-142.730066262712,NA,NA,NA,-145.809189476539,NA,-152.682086542372,NA,-152.718356749099,NA,-151.324760776661,NA,-145.14415296943
"269","AFSC_GOA_Triglopsforficata","AFSC_GOA","Triglopsforficata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-159.458289802222,NA,NA,-160.691035545621,NA,NA,-157.775790820486,NA,NA,-157.533423331117,NA,NA,-158.287812515468,NA,NA,-160.168965600062,NA,NA,NA,-158.981121061335,NA,-156.720002454042,NA,-157.277419766196,NA,-153.679855888339,NA,-156.870384006725
"270","AFSC_GOA_Triglopsmacellus","AFSC_GOA","Triglopsmacellus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-163.663142818792,NA,NA,-146.387477862971,NA,NA,-142.291691502679,NA,NA,-144.520330021688,NA,NA,-154.460184523354,NA,NA,-157.090062685498,NA,NA,NA,-148.393755039117,NA,-152.560070953339,NA,-150.666340743794,NA,-156.071049389804,NA,-159.41868690442
"271","AFSC_GOA_Triglopspingeli","AFSC_GOA","Triglopspingeli",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-152.414835575221,NA,NA,-154.988903413897,NA,NA,-160.681595596543,NA,NA,-155.700363073796,NA,NA,-154.523464739986,NA,NA,-160.264686220643,NA,NA,NA,-158.958289508307,NA,-152.75221415986,NA,-151.946671164094,NA,-156.076650844634,NA,-152.731790847026
"272","AFSC_GOA_Triglopsscepticus","AFSC_GOA","Triglopsscepticus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-161.747330254677,NA,NA,-157.154897911986,NA,NA,-160.488832109713,NA,NA,-163.369149145209,NA,NA,-160.550066295686,NA,NA,-161.797458582692,NA,NA,NA,-164.347916976543,NA,-164.239676489883,NA,-164.225042266563,NA,-164.855329179331,NA,-165.101274934096
"273","AFSC_GOA_Zaprorasilenus","AFSC_GOA","Zaprorasilenus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-153.693303398743,NA,NA,-155.413084809257,NA,NA,-152.972507569255,NA,NA,-154.217202442818,NA,NA,-153.692373950463,NA,NA,-152.110673713626,NA,NA,NA,-155.304388537306,NA,-158.878373068706,NA,-158.688164315279,NA,-157.909440539531,NA,-156.248897984058
"274","DFO_Newfoundland_Fall_ACANTHEPHYRA PELAGICA","DFO_Newfoundland_Fall","ACANTHEPHYRA PELAGICA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-50.6031659673216,-50.2803552909021,-49.1887093201126,-50.159900731381,-49.8399528196802,-50.4531050338097,-49.9827073332687,-50.5743690495707,-49.9518215158044,-50.0104930202971,-50.1664532012439,-50.6193660122878,-50.2068604459537,NA,-50.3574033709849,-50.3824341994491,-50.2360392139211
"275","DFO_Newfoundland_Fall_ACTINARIA","DFO_Newfoundland_Fall","ACTINARIA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-52.4891804372927,-52.5155929691036,-52.054230438627,-52.5816863944483,-52.4879153501414,-52.5112985474946,-51.6192616064021,-50.4241415357168,-49.6872573321058,-51.912692961534,-51.9012017079854,-51.9792138958552,-51.8687912419079,NA,-50.9929259397081,-50.5592494555009,-51.8446708735169
"276","DFO_Newfoundland_Fall_AGONUS DECAGONUS","DFO_Newfoundland_Fall","AGONUS DECAGONUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-52.7190898548161,-52.6459214588128,-52.7128786320202,-52.8570634013023,-52.7701039861262,-52.8920241656133,-52.3126843483294,-52.5119632512316,-52.3121099597679,-52.853413515801,-52.9872231820383,-52.8073390551385,-52.9221730735057,NA,-53.050137073403,-52.8201773656749,-53.2996302083293
"277","DFO_Newfoundland_Fall_ALEPOCEPHALUS BAIRDII","DFO_Newfoundland_Fall","ALEPOCEPHALUS BAIRDII",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-50.0908913555147,-50.0787075444704,-49.7456598336373,-49.8222539162617,-49.9553590523515,-49.7727367372749,-49.9059632589837,-50.2221442913896,-52.013388227431,-49.8284429850193,-49.986998046869,-49.9052629048124,-49.8052813712618,NA,-51.5978645833333,-49.6332431193973,-49.9202707469631
"278","DFO_Newfoundland_Fall_AMMODYTES DUBIUS","DFO_Newfoundland_Fall","AMMODYTES DUBIUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-49.3812757400569,-49.678084324612,-50.8093248115509,-49.5743824595227,-50.1460569234734,-50.1208271049176,-49.8263897232692,-50.543233403693,-50.1684638863262,-49.766951608199,-49.7155867105795,-49.8468731917442,-50.6890294725461,NA,-50.4007776107874,-49.4560666285098,-50.7836595920322
"279","DFO_Newfoundland_Fall_ANARHICHAS DENTICULATUS","DFO_Newfoundland_Fall","ANARHICHAS DENTICULATUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-49.774505108968,-50.4474489585782,-50.9810455681973,-51.1160315192644,-50.616294318331,-51.1350308351187,-50.4937084590444,-51.4794727817679,-49.3595558849728,-50.9672218343515,-51.6630805072245,-51.5369934305234,-51.394910297853,NA,-51.4829897818342,-51.6710406681115,-51.985473138489
"280","DFO_Newfoundland_Fall_ANARHICHAS LUPUS","DFO_Newfoundland_Fall","ANARHICHAS LUPUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-51.1275174927131,-51.2325096115945,-51.9087552192063,-51.5084582285672,-51.3772514710129,-51.7690114416505,-51.3417835955905,-51.212456071009,-50.9399810504247,-52.0152030873931,-50.9172860524039,-51.1213388581299,-51.2920006095898,NA,-51.0776671698695,-51.4879864892448,-51.9916140546431
"281","DFO_Newfoundland_Fall_ANARHICHAS MINOR","DFO_Newfoundland_Fall","ANARHICHAS MINOR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-49.9789841742554,-53.25019174234,-50.2300948227343,-51.2010764303515,-51.8298422602364,-51.3037510060218,-50.9529674652466,-50.1844865299886,-50.321200740895,-51.7621971718822,-50.7947871418507,-51.4433418128259,-51.0544415415756,NA,-51.4205394765447,-51.8017661389487,-52.0597572604745
"282","DFO_Newfoundland_Fall_ANTIMORA ROSTRATA","DFO_Newfoundland_Fall","ANTIMORA ROSTRATA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-49.9666926321122,-50.226038333896,-50.0659120317727,-50.2324802092457,-50.2453339608634,-50.2775050820683,-50.303739890649,-50.3311946886925,-50.1641331705959,-50.3836473158865,-50.2349835264768,-50.3095323451739,-50.3960855492276,NA,-50.3265538362958,-50.1884716328695,-50.3874758605814
"283","DFO_Newfoundland_Fall_ARGENTINA SILUS","DFO_Newfoundland_Fall","ARGENTINA SILUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-51.5991022129259,-51.5155662339562,-50.8326428694411,-51.4244050675896,-52.0604702411132,-51.5921788598918,-51.1186970344264,-51.4290583032193,-52.0181254860522,-52.1714384146415,-51.4480981733198,-52.3940883502711,-51.3120107654654,NA,-52.0758321789979,-51.1915273317665,-52.1453243023227
"284","DFO_Newfoundland_Fall_ARGIS DENTATA","DFO_Newfoundland_Fall","ARGIS DENTATA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-54.5835193417955,-53.7415669859828,-53.1673115587197,-54.122138080984,-53.6337256181772,-52.792951941897,-53.3730186639293,-52.9406890784632,-52.6422180241841,-53.0845449119774,-53.3567746836461,-53.552985073427,-53.0186731356243,NA,-52.7468186744809,-52.575991237382,-52.914851933934
"285","DFO_Newfoundland_Fall_ARTEDIELLUS  SP.","DFO_Newfoundland_Fall","ARTEDIELLUS  SP.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-51.6474282355075,-51.5750117106292,-52.6337282312051,-51.7972028959432,-52.1037459226586,-52.0951001114077,-51.700534003699,-51.2403804931868,-52.2007898772652,-51.3638511526752,-51.1372687256209,-51.4220956078519,-52.0552205135054,NA,-51.3623768668995,-51.6909812181098,-52.4409831133167
"286","DFO_Newfoundland_Fall_ASPIDOPHOROIDES MONOPTERYGIUS","DFO_Newfoundland_Fall","ASPIDOPHOROIDES MONOPTERYGIUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-52.1220009371688,-52.1865896939851,-51.6309495800808,-51.6213357278897,-51.2705833489255,-52.3553981706527,-51.6576913847089,-50.9302619680278,-51.7092494393435,-51.2716609770807,-51.6545693888099,-51.1391573656521,-51.1557973528316,NA,-51.0650745902407,-50.5469716366862,-52.8032788584434
"287","DFO_Newfoundland_Fall_ASPIDOPHOROIDES OLRIKI","DFO_Newfoundland_Fall","ASPIDOPHOROIDES OLRIKI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-55.1102283950617,-50.0040407248757,-50.7100578439044,-50.4372159143367,-50.0362803828878,-48.6510514617053,-50.2430027490294,-50.0754799279413,-50.8504310922833,-49.6737086569965,-50.6459004043618,-49.3391604711742,-50.9166439400154,NA,-49.4631229481348,-49.594660240254,-52.6295428823899
"288","DFO_Newfoundland_Fall_ASTEROIDEA","DFO_Newfoundland_Fall","ASTEROIDEA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-52.4615786399571,-52.2957265487802,-51.7474750803661,-52.4385212127186,-51.6662064790071,-52.4744545589093,-50.8982583679882,-54.3800543119587,-50.3934079569025,-51.0670022774192,-51.1911271572571,-51.5461949549542,-51.3453416767025,NA,-50.1590418336211,-49.5874625929938,-51.9630992120779
"289","DFO_Newfoundland_Fall_BATHYLAGUS EURYOPS","DFO_Newfoundland_Fall","BATHYLAGUS EURYOPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-50.2422344513167,-51.8764523146072,-50.4620163229973,-50.7759301382856,-50.7697267846576,-50.4132667367052,-50.7579360339112,-50.5779423383119,-50.9453393361784,-50.4826406108236,-51.0972534676052,-50.0738299092124,-50.9554710160781,NA,-51.1612657691754,-50.2881966281293,-50.0832591673532
"290","DFO_Newfoundland_Fall_BOREOGADUS SAIDA","DFO_Newfoundland_Fall","BOREOGADUS SAIDA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-53.5376519618598,-54.0883023448933,-54.9336755429477,-55.1397038057801,-54.4702143960316,-54.4080546190865,-54.3897488751693,-53.8599422898782,-53.9142630746837,-54.4360397509607,-53.782946643857,-54.071120310712,-54.4358884030148,NA,-54.3194049369288,-53.9804386625066,-54.3564776483095
"291","DFO_Newfoundland_Fall_BUCCINIDAE","DFO_Newfoundland_Fall","BUCCINIDAE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-52.7821170389261,-49.7040364583333,-51.2492043642503,-50.9833283160654,-53.9106962167815,-50.2989072728413,-51.3987978142076,-51.8103268909282,-51.9124479166667,-51.7325538263646,-51.0899336393513,-52.5340018841464,-54.4653615042019,NA,-51.2087182685783,-51.4924805370167,-51.1883124956872
"292","DFO_Newfoundland_Fall_CENTROSCYLLIUM FABRICII","DFO_Newfoundland_Fall","CENTROSCYLLIUM FABRICII",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-49.8093863846636,-51.308182216396,-51.091129427295,-50.3321150560006,-49.5848971447819,-50.0586885709013,-51.348048709068,-50.4656273814813,-49.9551761353562,-50.2120010779798,-50.4991521209549,-50.9980642541264,-52.7864784247934,NA,-52.1933609793107,-52.3870803798773,-51.513622577078
"293","DFO_Newfoundland_Fall_CEPHALOPODA","DFO_Newfoundland_Fall","CEPHALOPODA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-50.9040651621271,-50.3164283555407,-50.740780930633,-52.2145942709249,-51.5542968017997,-51.3385015397051,-51.7412621251823,-50.7573641873388,-52.4290844056965,-52.077830679316,-51.9632206860965,-51.3219151055185,-51.7444547816767,NA,-52.8114677639707,-51.2756275061182,-51.4480669025595
"294","DFO_Newfoundland_Fall_CHAULIODUS SLOANI","DFO_Newfoundland_Fall","CHAULIODUS SLOANI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-50.3311808071332,-50.5460266990638,-50.2856782741909,-51.3646422129319,-50.3382406053193,-50.3551590012664,-50.5301589506526,-50.0926782421462,-50.5046389668984,-50.3329667423901,-50.4704156191961,-50.3104595927407,-50.4906143107993,NA,-50.3731110240671,-50.3943058749812,-50.5655838494072
"295","DFO_Newfoundland_Fall_CHIASMODON NIGER","DFO_Newfoundland_Fall","CHIASMODON NIGER",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-49.9672218703285,-50.0285775600412,-49.8832339450658,-50.1357277202421,-50.3270670037592,-50.1399373345444,-50.033083668671,-49.9799235062317,-50.0226158881168,-50.9368226754631,-49.7897591851509,-51.2264575466921,-49.9013905281633,NA,-50.4586722587914,-50.1332374610932,-49.8287398336847
"296","DFO_Newfoundland_Fall_CHIONOECETES OPILIO","DFO_Newfoundland_Fall","CHIONOECETES OPILIO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-51.4818731014111,-51.0496027740057,-51.50619510341,-51.3931418994785,-51.5724714504696,-52.226569232163,-51.5257541282045,-51.7200599405412,-51.447509460781,-52.1388677754906,-52.0693689033131,-52.5535558102249,-52.1671820644447,NA,-51.3512735482637,-51.212826028677,-51.6902217325582
"297","DFO_Newfoundland_Fall_CHLAMYS ISLANDICA","DFO_Newfoundland_Fall","CHLAMYS ISLANDICA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-49.5029732190764,-49.4793604966138,-49.5919421162528,-51.8039453658808,-50.4278393545397,-49.3061863385815,-50.4162583437217,-49.7352256227835,-51.1353737113708,-50.0217262645626,-49.8360677938945,-49.9551406433147,-50.7520467357038,NA,-49.9249198948394,-50.1439898563857,-50.5883232267075
"298","DFO_Newfoundland_Fall_CLUPEA HARENGUS","DFO_Newfoundland_Fall","CLUPEA HARENGUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-53.4569143995883,-54.5901153118469,-52.6717421692619,-53.1980626249438,-54.0855905487937,-53.0411402169964,-54.3658654384108,-53.8746936481527,-54.3851399705052,-53.6131659328129,-53.5524518392431,-53.4751520137594,-53.1822449364459,NA,-53.5973269009941,-52.9022949807234,-53.3153019876349
"299","DFO_Newfoundland_Fall_CORYPHAENOIDES RUPESTRIS","DFO_Newfoundland_Fall","CORYPHAENOIDES RUPESTRIS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-50.15441329641,-50.9292435071349,-50.6364867551752,-50.224272349926,-50.4276774712438,-50.3130354200043,-50.5378512176061,-50.3219494592828,-50.2368928510565,-50.1452292081613,-50.4553734323699,-50.2586935183201,-50.505490801701,NA,-50.51357390231,-50.4157580337917,-50.2051758669262
"300","DFO_Newfoundland_Fall_COTTUNCULUS MICROPS","DFO_Newfoundland_Fall","COTTUNCULUS MICROPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-51.6047358907409,-51.5863723986893,-52.0809895797451,-50.8713303052553,-51.4792740571894,-52.2017049980019,-52.1032821921739,-50.9824484320756,-51.6860090799107,-50.0629687353218,-51.4669842577972,-49.9845460505679,-50.662350741921,NA,-51.5385713186859,-49.6832802979351,-50.8181866281388
"301","DFO_Newfoundland_Fall_CRYPTACANTHODES MACULATUS","DFO_Newfoundland_Fall","CRYPTACANTHODES MACULATUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-53.014882421364,-52.2259966141711,-51.7093887734774,-53.0206365547286,-53.0200202033268,-52.9636638317558,-52.6544868370933,-53.2858913107931,-51.8748642557543,-52.9503293772703,-52.6192409964855,-52.7698473598644,-52.7183660648298,NA,-51.9549048385336,-52.525635783667,-52.9353656265038
"302","DFO_Newfoundland_Fall_CYCLOPTERUS LUMPUS","DFO_Newfoundland_Fall","CYCLOPTERUS LUMPUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-52.9902220110355,-53.1622477985743,-53.3211818022415,-53.9192713000829,-53.1505968188064,-53.4368273829837,-53.170929267842,-53.0668109713322,-51.6175549150695,-52.657519529765,-52.3205995981555,-54.1233978652519,-54.0423741702688,NA,-52.8963432011225,-53.9686080211748,-54.4037323526638
"303","DFO_Newfoundland_Fall_ECHINOIDEA","DFO_Newfoundland_Fall","ECHINOIDEA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-50.0959945946203,-49.9681033793274,-49.3456122291709,-50.1707143333857,-50.9193650048787,-49.4550693161564,-53.7454626648283,-50.4613614078122,-52.9833218201438,-51.2152452409041,-50.3002607778745,-51.2579442273789,-51.1915173735523,NA,-51.3336448668516,-51.3810093803157,-51.490554139368
"304","DFO_Newfoundland_Fall_ENCHELYOPUS CIMBRIUS","DFO_Newfoundland_Fall","ENCHELYOPUS CIMBRIUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-52.165769174953,-51.8103933817492,-52.4112401272227,-52.0136014222913,-51.4855150581515,-52.5282477272583,-51.9151607295232,-52.5035302245521,-51.9517039149538,-51.6823625027237,-52.4633581190095,-52.4173820603586,-51.4800476858139,NA,-53.0715178268412,-52.5582119631721,-51.7558512844032
"305","DFO_Newfoundland_Fall_EUALUS GAIMARDII","DFO_Newfoundland_Fall","EUALUS GAIMARDII",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-54.2523412039288,-54.3632571298827,-55.0885695155609,-55.6007015922343,-54.6793517266365,-53.8977271947847,-54.4445686738018,-52.7087753151162,-53.5154336856091,-53.0160314509364,-53.1019143099163,-52.8941479734076,-54.3271457510698,NA,-54.4927210664983,-53.0966982075323,-53.1536396862119
"306","DFO_Newfoundland_Fall_EUALUS MACILENTUS","DFO_Newfoundland_Fall","EUALUS MACILENTUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-54.7527434760602,-54.0279085863019,-55.2119518528732,-54.3719846032814,-54.2577382683115,-54.096277496616,-53.8984124338902,-53.7626399940369,-54.2048592064199,-54.7047575157041,-54.2430180013663,-54.5486936774296,-54.0441849952343,NA,-54.0918092290294,-53.4116866500724,-54.7368509025349
"307","DFO_Newfoundland_Fall_EUMESOGRAMMUS PRAECISUS","DFO_Newfoundland_Fall","EUMESOGRAMMUS PRAECISUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-54.7488125987188,-53.2815327868512,-53.4601544837486,-54.277041430882,-52.5321915862677,-53.1316485243241,-52.659122859709,-52.2035131131426,-52.7850739443543,-52.953343604677,-52.5663648937682,-52.5845422422108,-53.0114585014176,NA,-53.0391762704835,-53.2239641345159,-53.5790401471844
"308","DFO_Newfoundland_Fall_EUMICROTREMUS SPINOSUS","DFO_Newfoundland_Fall","EUMICROTREMUS SPINOSUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-52.8115662654024,-53.1695745419975,-52.3479389432439,-52.8074778916537,-52.2116913594874,-52.876415123702,-52.1095753743332,-52.6007502410554,-53.3858135098296,-52.1694790778451,-53.9351772580367,-53.2796098252389,-54.0418442124442,NA,-52.9394442028944,-52.2314722307639,-52.0388064989437
"309","DFO_Newfoundland_Fall_GADUS MORHUA","DFO_Newfoundland_Fall","GADUS MORHUA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-51.7164470741395,-52.0568839277768,-51.6304988138889,-52.0287578201906,-51.3817839568981,-51.4586748325773,-51.400333851102,-51.6342225843652,-51.5565532871606,-51.5776159572111,-51.4196925102766,-51.2409237664691,-51.4307288150366,NA,-50.3785543336593,-51.0385392168852,-51.4136041471156
"310","DFO_Newfoundland_Fall_GAIDROPSARUS  SP.","DFO_Newfoundland_Fall","GAIDROPSARUS  SP.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-51.0924338639406,-50.3937242315399,-50.5606419948486,-50.3080606170573,-50.2481032741019,-50.3625630436155,-50.140983891895,-50.6592491105477,-50.7534130323429,-50.5141093871784,-50.6209150952608,-50.4099781621569,-50.5481700667938,NA,-50.3509021836068,-50.6129016743771,-51.1138358438486
"311","DFO_Newfoundland_Fall_GLYPTOCEPHALUS CYNOGLOSSUS","DFO_Newfoundland_Fall","GLYPTOCEPHALUS CYNOGLOSSUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-52.156008783085,-52.1508026124054,-51.4463763421293,-51.2802181255923,-52.130386108428,-51.3697982534866,-51.3812712639214,-51.9974486420059,-51.7891633976334,-51.6960618651088,-51.7161398025768,-52.2572512049752,-51.4385714858613,NA,-51.2935859364758,-51.6056472708971,-51.7954485464269
"312","DFO_Newfoundland_Fall_GONATUS  SP.","DFO_Newfoundland_Fall","GONATUS  SP.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-52.5029454042626,-52.6533218068576,-52.6882222567725,-51.8300134542336,-52.5654156545324,-52.5740228873129,-53.5286879884509,-52.4697730579288,-51.3508487872629,-52.9676068110788,-52.18573995761,-51.4678180119453,-52.8643397713957,NA,-52.6756746734156,-52.9818881213141,-52.943308803984
"313","DFO_Newfoundland_Fall_GORGONOCEPHALIDAE","DFO_Newfoundland_Fall","GORGONOCEPHALIDAE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-53.7194423636341,-52.0565890897975,-53.453540616584,-53.8142415714599,-51.8750903964209,-53.2455091182226,-53.1992366810459,-53.094067805553,-53.0041852755966,-53.5676870322206,-53.3944298652889,-53.6951771047285,-52.8544104174072,NA,-52.7025736949557,-53.2955374057321,-53.6739873574486
